ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1587482633540;240;208;208;202;224;246;222;228;238;238;244;248;247;251;264;261;35
1587482633575;240;207;207;201;223;246;223;229;240;239;243;248;245;250;264;261;35
1587482633611;242;207;207;201;221;245;223;229;241;240;244;247;244;249;263;261;35
1587482633647;243;209;208;201;221;244;222;229;241;240;244;248;246;249;263;260;35
1587482633682;241;208;208;202;223;245;222;229;239;239;244;249;248;250;263;260;35
1587482633718;240;207;207;202;224;246;223;229;239;238;244;248;247;251;264;261;35
1587482633754;241;207;207;201;222;246;224;229;240;239;243;248;245;250;264;261;35
1587482633790;243;208;207;201;221;245;223;229;241;240;244;248;245;248;263;261;35
1587482633825;242;209;208;201;222;244;222;229;240;240;245;249;246;249;263;260;35
1587482633861;240;208;208;202;223;246;222;228;239;239;244;249;247;250;263;260;35
1587482633897;240;207;207;202;224;246;223;229;239;238;243;248;246;250;264;261;35
1587482633932;242;207;207;201;222;246;223;230;241;240;244;247;244;249;263;261;35
1587482633968;243;208;207;201;221;244;222;229;241;240;244;248;245;249;263;261;35
1587482634003;242;209;208;201;223;245;222;228;239;240;245;249;247;250;263;260;35
1587482634040;240;207;208;202;224;246;222;229;239;238;244;249;247;251;264;261;35
1587482634075;241;207;207;201;223;246;223;229;240;239;244;248;245;250;264;261;35
1587482634111;243;208;207;200;221;245;223;230;242;240;244;248;244;249;263;261;35
1587482634147;243;209;208;201;221;244;222;229;241;240;244;248;246;249;262;260;35
1587482634183;241;208;208;202;223;245;222;228;239;239;244;249;248;250;263;260;35
1587482634218;238;207;207;202;225;246;223;229;240;238;244;248;249;251;264;261;35
1587482634254;235;207;206;201;225;246;224;229;244;240;243;248;248;250;264;261;35
1587482634290;233;208;207;200;224;245;223;229;244;241;244;248;248;249;263;261;35
1587482634325;233;209;208;201;225;244;222;229;243;240;245;249;250;249;263;260;35
1587482634364;232;208;208;202;226;246;222;228;242;239;244;249;250;251;264;261;35
1587482634396;231;207;207;202;226;247;223;229;243;238;243;248;249;251;264;261;35
1587482634432;232;207;207;201;225;246;224;230;244;239;244;248;248;249;264;261;35
1587482634468;233;208;207;200;224;245;223;229;244;241;245;248;248;249;262;260;35
1587482634504;233;209;208;202;225;245;222;228;243;240;245;249;250;250;263;260;35
1587482634539;231;207;208;202;226;246;223;228;242;239;244;248;250;251;264;261;35
1587482634575;231;207;206;201;226;246;224;229;243;239;244;247;249;250;264;261;35
1587482634611;233;208;207;200;224;245;223;230;244;240;244;248;248;249;263;261;35
1587482634646;233;209;208;201;225;244;222;229;244;240;245;248;249;249;263;260;35
1587482634682;232;208;208;202;226;246;222;228;242;239;244;249;250;250;263;260;35
1587482634718;231;206;207;202;226;248;223;229;243;238;243;248;250;250;264;261;35
1587482634753;232;206;206;201;226;248;223;230;244;239;243;248;249;249;264;261;35
1587482634795;233;208;207;200;224;247;223;229;244;240;245;248;248;247;263;261;35
1587482634825;233;208;208;201;225;248;222;228;243;239;245;249;250;248;262;260;35
