ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207341752;237;225;243;250;208;243;239;250;207;223;244;266;203;230;250;261;35
1586207341788;236;223;242;250;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207341823;236;223;241;248;208;245;242;253;208;223;243;265;201;229;250;263;35
1586207341859;238;224;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207341895;238;225;243;249;207;243;239;251;208;223;244;266;202;229;249;261;35
1586207341930;236;224;243;250;208;244;240;250;206;222;244;266;202;230;250;262;35
1586207341966;236;223;241;249;209;246;241;252;207;222;243;265;202;230;250;263;35
1586207342002;237;223;241;248;207;244;241;253;208;223;243;264;201;229;250;262;35
1586207342037;238;225;242;248;206;242;240;252;208;224;244;266;202;229;248;261;35
1586207342073;237;225;244;250;207;243;239;251;207;223;244;266;202;230;249;261;35
1586207342109;236;223;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207342145;236;223;241;248;208;245;242;253;207;222;243;265;201;230;250;263;35
1586207342180;238;224;241;248;206;243;241;253;208;223;244;265;201;229;249;262;35
1586207342220;238;225;243;249;206;243;239;251;208;224;245;266;202;229;249;261;35
1586207342252;236;225;243;250;208;243;239;250;207;223;244;266;202;230;250;261;35
1586207342288;236;223;242;250;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207342323;236;223;241;248;208;245;242;253;208;223;243;265;201;229;250;262;35
1586207342359;238;224;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207342395;238;225;243;250;207;243;239;251;207;223;245;266;202;229;249;261;35
1586207342430;236;224;243;250;209;244;240;251;206;222;243;266;202;230;250;262;35
1586207342466;236;222;241;249;209;245;241;252;207;222;243;264;202;230;250;263;35
1586207342502;237;223;241;248;207;244;241;253;208;223;243;264;201;229;250;262;35
1586207342537;238;225;242;249;206;242;239;252;208;224;245;266;201;229;249;261;35
1586207342573;237;225;244;250;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207342609;235;223;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207342644;236;223;241;249;208;245;242;253;207;222;243;264;201;230;250;263;35
1586207342681;238;224;242;248;206;243;241;253;208;224;244;265;201;229;249;262;35
1586207342717;238;225;243;249;206;243;239;251;208;223;245;266;202;229;249;261;35
1586207342752;236;225;243;250;208;244;239;250;207;223;244;266;202;230;250;261;35
1586207342788;235;223;242;250;209;245;241;252;206;222;243;265;202;230;251;262;35
1586207342823;236;223;241;248;207;245;241;253;208;223;243;264;201;229;250;262;35
1586207342859;238;224;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207342894;238;225;244;250;207;243;239;250;207;223;244;266;202;229;249;261;35
1586207342930;236;224;243;250;209;245;240;251;206;222;244;266;202;230;250;262;35
1586207342967;236;223;241;249;208;245;241;252;207;222;243;264;202;230;250;262;35
1586207343002;237;223;241;248;207;244;241;253;208;223;243;265;201;229;249;262;35
1586207343037;238;225;243;249;206;242;239;252;208;224;244;266;201;229;249;261;35
1586207343073;237;225;244;250;208;243;239;250;207;223;244;266;202;229;249;261;35
1586207343109;235;223;242;250;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207343144;236;223;241;248;208;245;242;253;207;222;243;264;201;230;250;263;35
1586207343180;238;224;242;248;206;243;241;253;208;223;244;265;201;229;249;262;35
1586207343216;238;225;243;249;206;242;239;251;208;223;244;266;202;229;249;261;35
1586207343251;236;225;243;250;208;244;239;250;207;222;244;266;203;230;250;261;35
1586207343288;235;223;242;250;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207343323;236;223;241;248;207;245;241;253;208;223;243;265;201;229;250;262;35
1586207343359;238;225;242;248;206;243;240;253;208;224;244;265;201;229;249;261;35
1586207343394;238;225;243;249;207;243;238;251;207;223;244;266;202;229;249;261;35
