ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586206861590;230;227;246;252;209;243;239;249;207;223;244;266;202;230;249;261;35
1586206861626;229;225;244;252;209;246;241;251;206;222;243;265;202;230;250;262;35
1586206861662;230;224;242;250;208;245;242;253;208;223;243;264;201;229;250;263;35
1586206861697;232;226;244;250;205;243;240;253;208;224;244;265;201;229;249;262;35
1586206861733;232;227;245;251;207;242;238;250;207;224;245;266;202;229;249;261;35
1586206861769;230;226;245;252;209;245;239;250;206;222;243;266;202;230;250;261;35
1586206861805;229;224;243;251;209;246;242;252;207;222;243;265;202;230;250;262;35
1586206861840;231;225;243;249;207;244;242;253;208;223;243;264;201;229;250;262;35
1586206861876;232;227;244;250;206;242;239;252;208;224;245;266;201;229;249;261;35
1586206861912;231;227;246;252;208;243;239;249;207;223;244;266;202;230;250;261;35
1586206861947;229;225;245;252;209;246;240;250;206;222;243;265;202;230;250;262;35
1586206861983;230;224;243;250;208;246;242;253;207;222;243;264;201;230;250;263;35
1586206862019;231;226;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586206862055;232;227;245;251;206;242;238;251;208;224;245;266;202;229;249;261;35
1586206862090;230;227;246;252;209;244;239;250;206;223;244;266;203;230;250;261;35
1586206862126;229;224;244;252;209;246;241;251;206;222;243;265;202;230;250;262;35
1586206862162;230;225;243;250;207;245;242;254;208;223;243;264;201;229;250;262;35
1586206862197;232;227;244;250;205;242;240;253;208;224;244;265;201;229;249;262;35
1586206862233;232;227;246;252;207;242;238;250;207;223;245;266;202;230;249;261;35
1586206862269;230;226;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206862304;229;224;243;251;209;246;242;253;207;222;243;264;202;230;250;262;35
1586206862340;231;225;243;249;206;244;241;254;208;223;243;265;201;229;250;262;35
1586206862376;232;227;245;250;206;242;239;251;208;224;245;266;202;229;249;261;35
1586206862412;231;227;246;252;208;243;239;249;207;223;244;267;202;230;249;261;35
1586206862447;229;225;244;252;209;246;241;251;207;222;243;265;202;230;250;262;35
1586206862483;230;224;243;250;208;245;242;253;208;222;243;264;201;230;250;263;35
1586206862519;232;226;243;250;206;243;240;253;208;224;244;265;201;229;249;262;35
1586206862554;232;227;246;251;206;242;238;250;208;224;245;266;202;230;249;261;35
1586206862590;230;226;245;252;209;244;239;250;206;222;244;266;202;230;250;261;35
1586206862626;229;224;243;251;209;246;242;252;207;222;243;265;202;230;250;263;35
1586206862661;231;225;243;249;207;245;242;253;208;223;243;264;201;229;250;262;35
1586206862697;232;227;244;250;205;242;239;252;208;224;245;265;201;229;249;262;35
1586206862733;231;227;246;252;207;243;238;250;207;223;245;266;202;230;249;261;35
1586206862769;229;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586206862804;229;224;243;250;209;246;242;253;207;222;243;264;201;230;251;263;35
1586206862840;231;225;243;250;206;243;241;253;208;223;244;265;201;229;249;262;35
1586206862876;232;227;245;251;206;242;239;251;208;224;245;266;202;229;249;261;35
1586206862913;230;227;246;253;208;244;238;250;207;223;244;266;202;230;249;262;35
1586206862947;229;224;244;252;209;246;241;251;206;222;243;265;202;230;251;262;35
1586206862983;230;224;243;250;207;245;242;253;208;223;243;264;201;229;250;263;35
1586206863018;232;226;244;250;205;242;240;253;208;224;244;265;201;229;249;262;35
1586206863054;232;227;246;252;207;242;238;250;207;223;244;266;202;230;249;261;35
1586206863090;230;226;245;252;209;245;239;250;206;222;244;266;202;230;250;262;35
1586206863140;229;224;243;251;209;246;242;252;207;222;243;264;202;230;251;263;35
1586206863161;231;225;243;249;206;244;242;253;208;223;243;264;201;229;250;262;35
1586206863197;232;227;245;250;206;242;239;252;208;224;245;266;201;229;249;262;35
1586206863233;231;227;246;252;208;243;239;250;207;223;244;266;202;230;249;261;35
1586206863268;229;225;245;252;209;246;240;251;206;222;243;265;202;230;250;262;35
1586206863304;230;224;243;250;208;246;242;253;207;223;243;264;201;230;250;263;35
1586206863342;232;226;243;250;206;243;241;253;208;224;244;265;201;229;249;262;35
1586206863375;232;227;245;251;206;242;238;251;208;224;245;266;202;229;249;261;35
1586206863411;230;227;246;253;209;244;239;249;206;222;244;266;202;230;250;262;35
