ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207243146;231;225;243;249;206;244;241;253;208;223;243;264;201;229;250;262;35
1586207243181;232;227;244;250;206;242;239;252;208;224;244;266;201;229;249;261;35
1586207243217;231;227;246;252;208;243;239;250;207;223;244;266;202;229;249;261;35
1586207243253;229;225;244;252;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207243288;230;225;242;250;208;245;242;253;207;222;243;264;201;230;250;263;35
1586207243324;232;227;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586207243360;232;228;245;250;206;243;239;251;208;224;244;266;202;229;249;261;35
1586207243396;230;228;245;252;209;244;239;250;206;222;244;266;202;230;250;261;35
1586207243431;229;226;243;251;209;246;241;251;206;222;243;265;202;230;250;262;35
1586207243467;230;226;242;249;207;245;241;253;208;223;243;264;201;229;250;263;35
1586207243503;232;229;243;249;206;243;240;252;208;224;244;265;201;229;249;262;35
1586207243539;231;229;245;251;207;243;239;250;207;223;245;266;202;230;249;261;35
1586207243575;229;227;244;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207243610;229;226;242;250;209;246;242;252;207;222;242;264;202;230;250;262;35
1586207243646;231;228;243;249;207;244;241;253;208;223;243;264;201;229;249;262;35
1586207243681;232;229;244;250;206;243;239;251;208;223;245;266;202;229;249;261;35
1586207243717;230;229;245;251;208;244;239;250;207;223;244;266;202;230;249;261;35
1586207243753;228;227;244;251;209;245;241;251;207;222;243;265;202;230;250;262;35
1586207243788;229;227;242;249;208;245;242;253;208;222;243;264;201;230;250;263;35
1586207243824;231;229;243;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207243860;231;230;245;250;207;243;239;251;208;223;245;266;202;229;249;261;35
1586207243897;229;229;245;251;208;244;240;250;206;222;244;266;203;230;250;262;35
1586207243932;229;227;243;250;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207243967;230;227;242;249;207;245;241;253;208;223;243;264;201;229;250;262;35
1586207244003;232;229;244;249;206;243;240;252;208;224;244;265;201;229;249;261;35
1586207244038;231;230;245;251;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207244074;229;228;244;251;209;245;240;251;206;222;243;266;202;231;250;262;35
1586207244110;229;227;242;250;208;245;241;252;207;222;243;265;202;230;250;262;35
1586207244145;231;228;242;248;207;244;241;253;208;223;244;265;201;229;249;262;35
1586207244181;232;230;244;250;207;243;239;251;208;224;244;266;202;229;249;261;35
1586207244217;230;229;245;251;208;244;239;250;207;223;244;266;202;230;250;261;35
1586207244252;229;227;243;251;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207244291;229;227;242;249;208;245;242;253;208;222;243;264;201;229;250;262;35
1586207244324;231;229;243;249;206;243;240;252;208;224;244;265;201;229;249;262;35
1586207244360;231;230;245;251;207;243;239;251;207;223;244;266;202;230;249;261;35
1586207244396;229;229;245;251;209;244;240;250;206;222;244;266;202;230;250;261;35
1586207244431;229;227;242;250;209;245;241;252;207;222;243;265;202;230;250;263;35
1586207244467;230;228;242;249;207;245;241;253;208;223;243;265;201;229;250;262;35
1586207244502;232;229;244;249;206;243;239;252;208;224;245;265;201;229;249;261;35
1586207244538;231;230;245;251;208;244;239;250;207;223;244;266;202;230;249;261;35
1586207244574;229;228;244;251;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207244609;229;227;242;249;208;245;242;253;207;222;243;264;201;230;250;263;35
1586207244645;231;228;243;249;206;244;241;253;208;224;244;264;201;229;249;262;35
1586207244681;231;230;244;250;206;243;239;251;208;223;245;266;202;229;249;261;35
1586207244717;230;229;245;252;208;244;239;250;206;222;244;266;202;230;250;262;35
1586207244752;229;227;243;251;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207244788;230;227;242;249;208;245;241;253;208;223;243;264;201;229;250;263;35
1586207244826;231;229;243;249;206;243;240;252;208;224;244;265;201;229;249;262;35
1586207244859;231;230;245;251;207;243;239;250;207;223;244;266;202;230;249;261;35
1586207244895;229;228;244;251;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207244931;229;227;242;250;209;245;241;252;207;222;242;264;202;230;250;263;35
1586207244967;230;228;242;249;207;244;241;253;208;223;243;264;201;229;250;262;35
1586207245002;232;229;244;249;206;243;239;252;208;224;244;266;201;229;249;261;35
1586207245038;230;230;245;251;208;244;239;250;207;223;244;266;203;230;249;261;35
1586207245074;229;228;244;251;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207245109;229;227;242;249;208;245;242;253;207;222;243;264;201;229;250;262;35
1586207245145;231;229;243;249;206;244;241;253;208;224;244;265;201;229;249;262;35
1586207245181;231;230;245;250;206;243;239;251;208;224;245;266;202;229;249;261;35
1586207245217;229;229;245;251;208;244;239;250;206;222;244;266;202;230;250;262;35
1586207245252;229;227;243;251;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207245288;230;227;242;249;207;245;242;253;208;223;243;264;201;229;250;262;35
1586207245324;231;229;243;249;206;243;240;252;208;224;244;265;201;229;249;262;35
